review_id,text,language,rating,sentiment,product_category
baby_0653_rev_7806,My mom bought this for our son! It was made with very thick plastic rings and material which is defenetly safe for a baby!,english,5.0,positive,baby
baby_0654_rev_6924,"So I'm a beginner when it comes to the wonderful world of cloth diapers, and I had heard nothing but good things about the Thirsties.  I like the fact that the sizes are completely adjustable and they say they fit from 6-18lbs.  My baby is 2 weeks old and weights 8lbs 2.5oz.  I've had him in disposables since he was born for ease of use and fit, but I decided the other day to do a trial run in the Thirsties to see how it would go.Overall, the cover was a bit big on him even on the smallest setting (he has skinny legs though).  And even a bit big, when he both wet and soiled his diaper, nothing escaped the cover.  I'm pretty impressed.  As much of a success as this first trial was, my husband and I have decided to wait until the baby reaches the 8 week point and gains a bit more weight (and slows down the number of diapers we go through a day) to re-attempt the cloth diaper route.  Can't wait to see them in action then.**Update:  We have been cloth diapering our son now for almost a month.  While I like the adjustability of the Thirsties, we both prefer to use the velcro Flip diaper covers instead.  The velcro is easier to use, and the Flip diaper goes from 8-30lbs.  I will say that the Thirsties were better at leak protection with the gussets when the baby was little, but as we got better with the prefolds and Snappi's, the gussets became less important, and the ease of use of the Flips has surpassed the superior leak protection of the Thirsties.",english,3.0,neutral,baby
baby_0655_rev_9649,"My son absolutely loves this mobile.  He'll stare up at the faces of the little creatures (a lizard, parrot, monkey, and bug) and giggle like crazy, it's hilarious to watch.What I really love about it is that it's super bright and colorful; my son has no trouble focusing on it at 4 months old.  It was also easy to put together and simple to attach to the crib.  The music box part plays 18 minutes of classical tunes and its volume settings seem adequate to me.The mobile portion is detachable for when baby doesn't need that bit anymore, and the music box has a nightlight (not too bright) which has proven useful.All in all I love this product and definitely recommend it.",english,4.0,positive,baby
baby_0656_rev_4187,Wonderful size for little hands and doesn't leak!We wash ours in the dish washer and then leave out to dry before putting them back together. I have used this for both kids and love them. I did get free stoppers from the company when I used it with my third. It is way cheaper in stores.,english,5.0,positive,baby
baby_0657_rev_4228,Bought these for the grand kids use. The fork is pointless. The spoons are just o.k. I think my granddaughter actually has more success with an adult fork or a salad fork. Could have saved my money. They are cute. If you are not hungry....,english,2.0,negative,baby
baby_0658_rev_1508,"I purchased this crib, and it arrived very quickly.  I put it together myself, and it took about and hour and a half.  The pieces were not marked with alphabetic stickers, so it took me longer to assemble.  I had to rely solely on the visual directions.  The crib is very sturdy.  I like that it will grow with my granddaughter.  I ordered the white, and the wood is in good shape.....nice white shiny finish.",english,4.0,positive,baby
baby_0659_rev_2782,"Maybe they re-did this pacifier, because it isn't much heavier than a Soothie and it's the same size as a normal Soothie, just with handles added to it, so I don't understand the ""it's so big"" reviews.My son never really took a pacifier, but on the few occasions that he did he would only take a Soothie, so I was glad to find this teether.  I like that he can put any angle/side of this in his mouth and it's okay. There is not a part that isn't meant to go in the mouth.My only complaint is the handles are connected to the middle however in the product image it looks open.  The gaps between the Soothie part of the teether and the handles are miniscule making it hard for my 3 month old son to grasp this teether.",english,5.0,positive,baby
baby_0660_rev_4466,"I use these washcloths with the mustela cleansing fluid instead of wipes, and to cover the little guy down there when I'm changing his diaper (to block a potential waterfall). I also use these to cover baby's belly during a bath to keep him warm, and they are thin and soft enough to get into his skin folds without bothering baby. Really versatile.",english,5.0,positive,baby
baby_0661_rev_1912,"I got this to go in my Mia Moda stroller, and it would not stay in place. It kept sliding down the straps.",english,2.0,negative,baby
baby_0662_rev_2544,Purchased these because I liked the fact that you can heat them or freeze them.  I'm a D cup and they fit very well.  Comfy and retains the heat nicely.  I heat mine up in the microwave for 1 min 30 seconds and place on my breasts prior to pumping.  It did help unclog my ducts!  Only downfall is that one side of the pads is pretty thin so you have to be careful of tears.  Mine already has some micro holes in it.Definitely recommend for breastfeeding mamas!,english,5.0,positive,baby
baby_0663_rev_1271,"they must have altered the design at some point because what i received isn't a flip open spout, it's a very annoying bend open spout that opens over the edge.  Big Hassle to use :( DIdn't realize it wasn't what i ordered until i had already opened it.",english,1.0,negative,baby
baby_0664_rev_8931,Very thin for the price.  It is very hard to get on the mat.  I will have to see how it wears.,english,3.0,neutral,baby
baby_0665_rev_6947,"I don't have a lot to compare this to, but I do feel like it is a nice large size, yet still fits on the dresser top, and it is very soft and plush! Our son likes to lay here and kick and babble, so I feel like he is definitely comfortable on it. We bought the mink dot covers also on Amazon, and they fit great!",english,5.0,positive,baby
baby_0666_rev_6129,"I bought this swing because I wanted something I could use anywhere, such as in the yard or on a picnic etc. It does the trick, only my son doesn't like it. Go figure...Pros:Very compact. This swing will fold up ultra compact and fit into small storage areas. Let's put it this way. I have a regular sliding door closet with 2 bouncers, a walker and 3 storage totes and this thing slid right in next to the folded walker. I have a hatchback Toyota Yaris and this thing fits in the car with ease.Long Battery Life. I have used the same batteries now for 5 months and they are still going strong. The motor and music has a timer on it which allows you to determine when it wil stop. And, conveniently, lets say you forget to turn it off after you grab your baby, it will turn off after awhile regardless if you set the timer or not.Sturdy design. My 2 year old toddler loves to play with this thing when I'm not looking. He will pull it out of the closet, set it up, turn it on and sit in it. Fortunately it can take a few beatings like that. He's too heavy for it and obviously doesn't make sure its set up correcty before plopping himself in it but the little swing can handle that every once in awhile.Cons:My cons are all personal really. Nothing releated to the design. My youngest simply doesn't like it. Nothing that the manufacturer could have changed to prevent that. He just wants to be held instead:)",english,3.0,neutral,baby
baby_0667_rev_8115,"I do not recommend this. I normally love all things oxo, but this is a huge fail. When we first got this, the soft plastic top that opens up was so hard that my 14 month old son could not get his hand through on his own to grab his o's. now almost a year later, the plastic is permanently open and o's fall out everywhere when this tips over. Super annoying. The munchkin snack trap seems like a much better product for this.",english,2.0,negative,baby
baby_0668_rev_9807,Should have paid attention to the product details. The suction cups only work for smooth surfaces. My baby bathtub has very fine textured surface but the mat did not stick at all. I ended up getting Slip-X tub tattoos and they work well even though they also specify that they're only good on smooth surfaces.,english,3.0,neutral,baby
baby_0669_rev_5507,"I was in a desperate bind after my son woke up one day and decided to start eating the crib rails on his Babyletto Modo crib. I needed something and fast, before he destroyed all the rails with his little teeth. Apparently there aren't many options in crib rail covers despite the fact that I assume the majority of babies go through this destructive chewing stage. The only options it seemed were the Leachco brand and this one, or make it myself, which was going to take a lot longer. So far these have been doing the trick. My son chews on them instead of the rails, which is the main benefit. However, I wish they were a tad bigger in all directions. The crib has narrow rails, but it still isn't narrow enough for this to cover completely. The other option seemed like it would hang down way too low. If they had one in between these two sizes I think it would be much better. Also, my son likes to hang out at the corners of the crib, so if these were slightly longer, I'd feel better that he couldn't totally attack the corners with his teeth. The ties could also be longer. As it is, they fit, but just barely. The main negative is that these stink, literally. It's either from the packaging or the materials, but there's a distinct chemical odor and after washing a few times, it's still there. I feel terrible that my son is chewing on these things despite the chemicals, but until I have the time to sit down and make my own, these have to suffice. I also feel that it's kind of expensive for just one rail cover, and because of the crib we have, we need 4 of these covers instead of 3.",english,3.0,neutral,baby
baby_0670_rev_7736,"I found this together set at Wal-Mart for $8. I'd be willing to pay a LITTLE extra to avoid that store, but SIX dollars? Come on Amazon.",english,3.0,neutral,baby
baby_0671_rev_7798,"we dropped both parts numerous times, and it still works fine. no pan/tilt/zoom, and you will not be able to mount the camera part, but otherwise does what it claims.  I like the feature that wakes it up when there is noise near the camera.  Would be nice if the volume could be turned higher, as I can often sleep right through the baby crying.  Luckily my wife wakes up to it.  I think there are probably all-around options out there, but we were happy with this, and it does the trick.  Would also have been nice to be able to add additional cameras/viewers, i.e. if it worked as a system.  Also, no wifi or internet capability, so buyers must know the limitations.  I suggest researching other options before picking any one of these monitors.  Consumer Reports has a good breakdown.",english,4.0,positive,baby
baby_0672_rev_9421,"I thought this was a crafty device, but honestly, I'm not sure if it gets hot enough to do any good, and the product manual has pretty stringent usage guidelines, so I'm a bit iffy about keeping things in there longer in order to make the hotter. In addition, another thing I didn't think to find out about is if its BPA free, and I don't think it is, because I don't remember seeing anything about the product saying it is. I just boil my stuff now, and I kinda wish I saved the money, I could have bought a case of name brand diapers or a canister of formula for the price.",english,3.0,neutral,baby
baby_0673_rev_792,Expected these to be a little bigger they're more of a nose rag than a wash cloth. Besides that it's pretty good doesn't reel or fall apart,english,3.0,neutral,baby
baby_0674_rev_7708,It does what it says...but I don't think it's all that necessary.  You could get the same result by using a colander and letting water run over that.,english,3.0,neutral,baby
baby_0675_rev_8266,I wish it was a bit taller and was cheaper. I love the look but found it expensive for what you get. I found a cute chevron pink and green lamp shade at target and a cute white base and it matches the color of the Dena Happi collection perfectly. I returned this one and bought 2 at Target of the other lamps. I think it looks better.  I love the look of the lamp but for the price it is not worth it.,english,3.0,neutral,baby
baby_0676_rev_5130,"it's a nice toy, easy to attach everywhere, easy to arrange near/far low/high thanks to the flexible arch, great...I'm giving it only 3 stars because it seems since the original creation of this toy, tiny love brand have decided to cut a bit on the creation budget and have removed some little details, as the fleece on the wheel, the little colored accents on the sun, the textured fabric on the flower...etc...so, I do recommend it, but don't be exited by the great details...you won't have them...",english,3.0,neutral,baby
baby_0677_rev_8026,"You get what you pay for with these blankets. They are too small for swaddling, but they ended up working well for burp towels. They also didn't stay soft after washing. My baby is now 3 months old and these are already too small to even lay over top of him in the stroller. If you're looking for a thin summer swaddle, go with the Aden and Anais blankets. They are large and stretchy...perfect for swaddling. They are also great for a thin breathable blanket to go over a car seat, stroller, or a breastfeeding baby. They are a bit more expensive, but I purchased one pack of 4 and they are still holding up well after numerous washes.",english,3.0,neutral,baby
baby_0678_rev_2118,"It's a very neat, high contrast mobile with a lot of different image options but if you have a modern styled crib with a thicker top slat then this thing will not fit.  Only disappointed they didn't make this item versatile enough for different crib designs.",english,3.0,neutral,baby
baby_0679_rev_2705,Out of the 4 rattles only 2 are rattles and the other 2 are just stuffed bugs. The rattlers are not noisy enought. My daughter doesn't even hear them herself while she moves her arms.The other issue is that the socks are not elastic enough and too big for ther feet. Just as she starts to move they will come off.My daughter was 4 month old when i bought this.,english,2.0,negative,baby
baby_0680_rev_5074,"pediatrician told us that our baby's head (lower side of the head) is a bit flat so I immediately went online to search for a good pillow. I came across this product and purchased right away because it had good ratings/comments. My baby's been sleeping on this for 2 weeks now. I don't really see any difference in his head shape (It may take some time, who knows). I wish the neck area had more cushioning. But using this is better than sleeping on a flat surface. Overall, I think it's an OKAY product so I'm giving 3 stars.",english,3.0,neutral,baby
baby_0681_rev_488,"I love the idea of a parent organizer - a place to put a water bottle, cell phone, keys, etc. However, when the UPPAbaby Cruz stroller is in forward facing position, you cannot recline the seat if the parent organizer is strapped on! It gets in the way and the seat will not recline. What use is the organizer if I have to unstrap it in order to recline the seat? I will definitely be returning this item to amazon since it is pretty much useless. Don't waste your time and money on this one.",english,1.0,negative,baby
baby_0682_rev_5610,"it seals in the diaper smell well, as the diaper pail fills up, you'll be able to smell it, so this requires somewhat frequent changes.  The refills arent too cheap and don't last very long, so that's a bit of a bummer, as it's turning into a quarterly expense for us, but it does perform as expected.I didn't give it five stars, as i didn't feel the plastic constructon was that great.  it seems easy for the hinges to get stuck or diapers that dont fall all the way through, and require a bit of a push to get it through.still, very good and I would still recommend it.",english,4.0,positive,baby
baby_0683_rev_248,"Maybe it's that I live in earthquake country and my house is in no way level in any direction but I can get this adjusted so the sel close mech works and five minutes later it is back to being a non self close gate.  Other than that, it's a decent baby gate but I imagine if you are buying this it's for the self closing...",english,3.0,neutral,baby
baby_0684_rev_7748,"If ur like me you think ""oh, so a couple people just got bum models. Mine wont be."" Well, maybe you will be one of the lucky ones but if you do open ur box and find the pump to be so weak after 5 minutes of pumping u get a couple drops, this item is NOT returnable! The sticker on the box when you open it says so. I still plan however on calling the manufacturer to raise hell. i will update this if anything changes. But for me, i was looking for a pump to use for making my own baby food when a recipe just calls for a tablespoon here or there or for pumping at night now that my infant is sleeping thru so i would not have to drag out electric pump. Maybe if your engorged it will work... so disappointed...",english,1.0,negative,baby
baby_0685_rev_6105,These are horrible. The moment my daughter drops it the contents spill out. Do not buy these. Waste of money.,english,1.0,negative,baby
baby_0686_rev_6775,"great product, works great, bought 4. kids have broken 2 in the last few months. Wish it was stronger just so the older kids could use them without accidently breaking them. Purchased the optional catches since by molding is more rounded.",english,4.0,positive,baby
baby_0687_rev_9559,"These are absolutely perfect for making, storing, and freezing homemade baby food!  They stack perfectly, and the size is awesome for little tummies.  The only problem is that they shatter very easily if they fall onto the floor from the freezer.  I've had to throw a few away because of it...",english,4.0,positive,baby
baby_0688_rev_4988,"This gave our son diaper rash when used without water, so now we use a squirt of this and a squirt of water and it works fine for the super-big messes. For most messes water alone works just as well.",english,3.0,neutral,baby
baby_0689_rev_7149,"These bottles are OK. I ordered them because they were the biggest bottles I could find for my 1 year old son. The air venting system isn't the greatest, lots of bubbles.",english,3.0,neutral,baby
baby_0690_rev_4238,I normally love the product but half the wipes in the box were the thick and textured version and the other were the thin plain ones. Did I get a defective box? I had to use them anyways since it was this or paper towels in the house to use on my baby.,english,3.0,neutral,baby
baby_0691_rev_2689,I do not recommend this product. The sticky Velcro did not stay attached to my brick fireplace and my 8 month old son was easily able to pull it off. I threw this away about 2 days after I got it.,english,1.0,negative,baby
baby_0692_rev_8816,"We tried many different cups and this is the one my son loves, it's great easy to clean and all that good stuff. However, I have had to replace so many of these cups because they crack when dropped. I wish they were made out of a stronger material.",english,3.0,neutral,baby
baby_0693_rev_495,"Bought this over 2 years ago , so I cant' comment on the pricing now. We got it as a set and at a good deal,It survived my daughter climbing it, doing pull-ups on it, and learning to open and slam a drawer. The only thing it didnt' last was sub-standard movers. Paint job took some serious blows before it started to chip. I like the drawer and I like DaVinci items in general.",english,3.0,neutral,baby
baby_0694_rev_9852,"We bought 6 size ones with the snaps and we love them.  Our little guy is almost 21 pounds now (7 months) and still fits them on the second to largest setting (a little snug), so we still have a few pounds to go before we need the size 2.The covers work great with the infant size pre-fold diapers.  In seven months only one explosion in these has occurred, while countless disposable incidents have happened.  We get the dark spots out of the white trim by occasionally using a cotton swab and a dilute bleach solution, followed by lots of rinsing.Not only are these cute, they work great and 7 months later (at 21 pounds) the covers look new!**Update*** 10 monthsI finally decided that it was time to move to the size 2 duo wraps.  The size ones lasted until our little guy was ~23 lbs and 30""",english,5.0,positive,baby
baby_0695_rev_9176,It does it's job if it's not falling off of the faucet. We have a garden tub that the kids like to use and this thing won't stay on there. I only gave it 3 stars because it worked well with our other tub. Apparently it depends on the tub!,english,3.0,neutral,baby
baby_0696_rev_9247,This is a great 'Babies first rattle!&#34;As baby gets older its very easy to grasp and hold.  I received this as a gift for my daughter and then bought another one for my son.It washes well and has a nice rattle noise.My only concern is that at a young age when babies motor skills are not fully developed - this toy can be dangerous!My son swings it around and sometimes hits himself in the head... so we had to put this away for awhile...,english,3.0,neutral,baby
baby_0697_rev_8365,"I bought this for my 8-month daughter before an international flight and hope it will keep her busy. I thought she liked tags, however, the tag on this blanket is too small and she is not interested.",english,2.0,negative,baby
baby_0698_rev_5969,"This pillow helped me during my pregnancy, but I must say it does lose its density rather quickly. After a couple weeks, the pillow was not as full and fluffy as it initially was when I bought it. It also takes up quite a bit of space in the bed (we have a queen size bed)",english,3.0,neutral,baby
baby_0699_rev_4552,"After you wind this up, it plays for less than two minutes before you have to wind it up again.  It is now on my son's crib as viewing pleasure rather than a soothing device.",english,2.0,negative,baby
baby_0700_rev_5440,"We used one of these to keep an end table that doesn't close closed, so our cat wouldn't bang the door of it to get our attention. It didn't stick so I had to super glue it to get it to stay (it just pulled the varnish off and then wouldn't go back) and the super glue worked. Now that it stays it's working perfectly.",english,3.0,neutral,baby
baby_0701_rev_3518,The pictures don't show the type of outlet shape this is meant for so you may end up with the wrong covers.  Although I sent it back I was never given my money back.  Be careful.,english,1.0,negative,baby
baby_0702_rev_4328,I love this little chair. The clamps are adjustable so you can use it on pretty much any table.  It is super lightweight  so it isn't any trouble to carry it along.  I've recommended it to all my friends.,english,5.0,positive,baby
baby_0703_rev_2764,"PROS:--Can be used hot or cold, which not many similar products can do--Reasonably pricedCONS:--Too bulky, which ultimately made it so I didn't use them that much (the gel ""Soothies"" are MUCH better)",english,3.0,neutral,baby
baby_0704_rev_9873,"I used this once since receiving it and this was my experience. I received the package and immediately suctioned it to my bathtub wall to see how it looked, I left it there thinking nothing of it and within 5 minutes heard a crash and went in to find it had fallen. I figured that it may have to do with it being dry and suction cups often work better when wet. Once my child awoke after a nice day at the beach, I proceeded to run the bath and attempted to suction the bath seat to the tub - which did not work out since I have a gripped bottom on my tub to prevent slipping while showering, it is stated that the product needs a smooth surface to suction properly I just didn't think the slight texture would be a problem. I decided to use it anyways, it wasn't impossible though it would work better if it was suctioned and I was able to wash my baby's arms, legs and torso easily. The issues arose when I wanted to wash his bottom, back, neck and hair. The hard structure made this quite difficult to do alone since I had to lift him up and hold him while washing these areas. I will keep it because my baby just loved sitting there splashing and kicking his legs, I guess if he's happy that's what is important. FYI - my son is 23 in long and 12 lb and he fit comfortably in it but I will update on what weight and length he is when he becomes to big for it.",english,3.0,neutral,baby
baby_0705_rev_1361,"This is a great tub. It has many awesome features. The infant sling holds a newborn safely and seems to be very comfortable. We have yet to convert it from it's newborn status but it looks as though the ""big girl"" setting will work just fine. Two features that I LOVE: 1. The temperature gauge, very convenient and safe. 2. The hook to hang from the shower, allows for a thorough dry. Overall, baby is happy so mommy is happy.",english,5.0,positive,baby
baby_0706_rev_4602,"I purchased two of these; one for a Pack 'N Play and one for a Baby Bjorn Travel Crib. It was the top choice in the Pack 'N Plays ""Customers Who Bought This Item Also Bought"" section and had decent reviews so I thought it would work well for both. However, the cotton material is thin and ill fitting for both travel cribs. I can only compare it to trying to put a full size fitted sheet on a queen mattress. You have to really work and stretch this sheet to fit either pad and once you do get it on the sleeping pad folds in on itself because the sheet just wasn't made to stretch that far. After that you have to work the pad to rest flat on both the Pack 'N Play and Baby Bjorn Travel Crib. Once the pad is flat you can see a seem which should be along the edge of the pad, longways, is 3"" inside the edge on the pad and the elastic edge of the sheet, longways, which should be under the pad, like a fitted sheet on a mattress, is stretched so far that it is up over the edge of the pad. The only thing this sheet has going for it is the price but you'd really be better off spending the extra money to get something thicker and better fitting.",english,2.0,negative,baby
baby_0707_rev_431,"After reading the negative reviews of this mobile (and seeing its ""flimsiness"" for myself at a local Babis R Us store), I went in search of other mobiles with a moon/stars motif.  I found several, but the cutest one by far is the one that matches the Lambs & Ivy ""Twinkle Twinkle"" bedding set.  It has a white moon and many blue and yellow stars...[...]Hopefully other people will be able to take advantage of this -- I'm not sure how long it will be offered at this price, but good luck!  I was so excited when I found it!",english,1.0,negative,baby
baby_0708_rev_1909,"Everything is useful..the hair brush is not the one in the picture, but I actually like the one I got better than the one shown. The baby nail clipper has a weird safety feature that makes it hard to use and the nasal bulb is useless because it doesn't suck anything at all, it's got a piggy bank type plug in the bulb , hospital one much better",english,4.0,positive,baby
baby_0709_rev_6966,"Before I had my sunshine I did a lot of research on baby wraps, I decided to get the moby. Of course after I had her I then found out that you can buy 5 yards of jersey sheet material (or something like that), and make it yourself with no sewing involved. If I had known there was a material that required no sewing I would of just bought that instead of the moby. I myself am not an artsy crafty girl. AnywaysPros- easy on your back- effective for holding baby close while shopping, cleaning, or whatever task you need done- grows with your infant so you can do more holdsCons- expensive- inconvenient! I really hate that you have to reconfigure it after putting your baby in it twice. Let me tell you when you have a screaming, fussy baby who just wants held, the last thing you want to do is mess with the stupid wrap while putting them down. Also if you are in public the ends drag all over the ground. Its super annoying!- not great for big busted women. My boobs are huge, so this ends up taking a lot more material to wrap around my body and it become hard to tie around the waist for the finishing touches.- INSTRUCTIONS SUCK! Seriously if I relied on the booklet that comes with the moby I would of given up. I looked up youtube videos and it was a lot more informative.Overall I think its a great starting point for a babywearing mamma or dad. I will continue to use it when I have more time to plan and ""wrap"" it around my body before I go some where, but I'm also getting the ergo baby carrier for the easier on and off routine..",english,3.0,neutral,baby
baby_0710_rev_6336,"I just read some of the other reviews that Medela customer service will give them to you for free!!  Wow.... No more buying them!  I am going to tell you some tips about this tubing though...Make sure you use the correct tubing for your pumps b/c they will not work correctly if you use other Medela tubes made for other pumps.  It makes sense but I just thought it wouldn't matter.  Well it kept stopping up my milk ducts so dont do it!Also, for people who have not used these breastpumps yet...These tubings are VERY cheaply made..Reminds me on how some cars spark plugs are meant to crap out on you after 30,000 miles....  These tubes do not seal well.  The plastic applicator that goes into the tube on one end always seems to come loose on me after about 11 times using it and once it comes out just throw it away b/c you dont get good enough suction.  If you're anything like me you'll end up getting stopped milk ducts all the time!  Lots of things I was never told...But I know everyone's boobs are different.",english,3.0,neutral,baby
baby_0711_rev_2769,"We bought this for trips to the zoo and parks. The stroller itself is nicely made, it's easy to fold and it stands up when folded which is a nice feature. However, we had to return it. It was good for a few days but the wheels wore out quickly. I can't imagine the issue not occurring with a replacement so we switched to a completely different stroller and have had better luck.",english,2.0,negative,baby
baby_0712_rev_3624,"I have to say, I hate this thing.  It's unfortunate that there's only 1 button for power / scanning.  Half the time that I hit the button to scan a temperature, the thing turns off.  When I actually do get it to scan, I get 10 different readings each time I take it.  So it does absolutely nothing for me.Based on all of the high reviews, I can only assume I'm missing something....but simply taking a temperature shouldn't have so much room for error!",english,1.0,negative,baby
baby_0713_rev_8819,I only used this pad for less than 3 times. size is too small to cover the car seat. It is a waste of money to buy it...,english,1.0,negative,baby
baby_0714_rev_1975,"If I had seen in the shop, I wouldn't have bought it. My little one wasn't so happy with this backpack. I don't think it is useful as a leash. It is just an immitation. So, if you want a pink dog backback which is roomy (that's why I keep it), buy it! But if you want a leash, try to find something else.",english,3.0,neutral,baby
baby_0715_rev_8171,"I was under the impression that the monkey would be like a beanie baby... meaning heavier. It's really light and all the baby needs to do is move an arm and it pulls the pacifier out of her mouth. Also, the pacifier is permanently attached to the monkey which makes washing it difficult - either the monkey or the pacifier when it falls on the ground.",english,3.0,neutral,baby
baby_0716_rev_31,"This diaper cover looks really cute, more like little pants than a diaper cover.  But it also functions more like little pants than a diaper cover.  We lanolized it, but it still leaks a lot.  It's also got a very high waist, which makes it difficult for our newborn and his bellybutton.  We're going to use it as our extra cover for the diaper bag.  It works most of the time, but I like the Babee Greens and Loveybums covers better.",english,3.0,neutral,baby
baby_0717_rev_6879,"When it was time for me to go back to work, my then-6-week-old son absolutely REFUSED to drink from the Avent bottles we'd chosen. However, we had a Ventaire bottle on hand -- I think it was a shower gift -- and he took to it immediately.That was a mixed blessing. The narrow Ventaire bottle (he would never take the wide one), I believe, led to difficulties with breastfeeding, which we'd previously done well with, and eventually he stopped nursing altogether at 2 1/2 months.I also didn't care for the Ventaire nipples. The first level nipples were so slow that he could barely get any milk at all, while the second level were too fast and led to further nursing issues. (Luckily, just about any standard-size nipples will fit these bottles, so I used the Dr. Brown's ones, with better luck.)However, we had very very few issues with gas, and we had no leaking issues, either, with these bottles. So once nursing was no longer an issue, I was quite happy with the Ventaire ... until the news hit about BPA in plastic bottles. I pitched them then.That said, because of the no-gas feature and the lack of leaking, I would use the Ventaires again IF Playtex came out with a BPA-version, and IF my next kiddo would take the wider version. (I guess we'd still have to find the right nipple, though, as I wasn't happy with the Playtex flow rates.)",english,3.0,neutral,baby
baby_0718_rev_7300,This is good for the convenience. However once your baby is up to 8oz it is really hard to get the formula in without making a mess.,english,3.0,neutral,baby
baby_0719_rev_6330,"This is a nice product, It warms the bottle and seams perfect on the surface. There has been nothing wrong with ours. However, we are usually dealing with frozen breast mik. We found it much easier and faster to heat water in a mug in the microwave. Then remove the hot mug and place the frozen milk in the mug. It doesn't take long for it be at a perfect temperature. You can use milk from the refrigerator as well just don't heat the water as much.Great product, but we didn't really need it.",english,3.0,neutral,baby
baby_0720_rev_3772,"Nice for travel. Small and cute. But, wish it was a little bit louder. Even at highest volume it wasn't as loud as I would have liked.",english,3.0,neutral,baby
baby_0721_rev_6533,I really love these blankets. They are really soft and so far have really kept. The only reason I'm giving it 3 stars is because they aren't that great for doing the baby bundle (burrito). It's an awkward shape and it's hard to do the bundle. But it's great to tuck in my daughter when she's in her car seat and I use it to put over her car seat to block some of the sun.,english,3.0,neutral,baby
baby_0722_rev_5242,"I really wanted to love this stroller as it could have been perfect for my boys but it just didn't do it for me...Pros:-easy to assemble...I did it myself while 9 months pregnant-the basket underneath is amazing..you can store a ton down there!-did fit through any doors I triedCons:-wheels are terrible, I was always fighting to get over even the slightest crack in sidewalk-not steady, I worried it would tip over, it never did but I NEVER took my hands off of it while the babies were in-flimsy frame-worthless sun shade, it looks amazing but I found that no matter what it was never actually blocking sun-no lock to hold it folded plus it slams down scuffing up the bar and shade.-steering is a nightmare....never plan on talking on the phone or sipping a water bottle while pushing this monsterOverall I was not pleased at all with this stroller, at over two hundred dollars I expected more, would have been better off buying the double handle one no name one that is less than half the price.I ended up buying a baby jogger city mini double and absolutely love it, pricey but worth every penny!",english,2.0,negative,baby
baby_0723_rev_344,"It's soft but barely fits our pack n play, it covers but doesn't look like it's made for it necessarily.",english,3.0,neutral,baby
baby_0724_rev_2338,"It's useful in the house, but not practical for anything else.  If I wear it out on a walk with the baby, we are both sweating (i tend to be cold, but there really is a lot of fabric!).  I can't use it outside the house because it drags on the floor when you are trying to put it on (which can be difficult by yourself as it is).  But if you are in your clean air-conditioned house, it is useful especially for newborns.  My two month old does not like it unless she is nursing to sleep, but then I always wake her up getting her out!  So, useful but in limited settings.",english,2.0,negative,baby
baby_0725_rev_5511,"This night light is adorable.  It changes color and gives our curious little guy something to focus on while he's trying to fight off sleep.  It seems to help him calm down a bit instead of looking around the room investigating everything- he just watches it change color as he drifts off.  I like that it's portable, too.  I've taken it off the base and set it on the table next to the couch on a particularly rough night when he wouldn't calm down.  As soon as he noticed it he stopped wiggling and eventually fell asleep.",english,5.0,positive,baby
baby_0726_rev_5878,"Dream On Me 3"" Portable Crib MattressJust arrived today. We are using it in a portable crib at our house for our grand daughter. Support seems to be just right. I would recommend this item.",english,5.0,positive,baby
baby_0727_rev_4493,"This mobile works fine if you want a visual stimulant. There are a lot of colors and shapes to look at. The oversized clip does a good job grabbing onto most anything. The plastic cards are water and tear resistant. I can clip this to my car grab bar above the car seat which works well because it is in the child's line of sight and is too far away to grab.Don't buy this if your child is old enough to be grabbing and pulling on it (or has older siblings that will be doing so). The lower cards have a flimsy attachment to the upper cards and will rip off easily. The overall construction will not stand up to much abuse. This mobile is best for babies 6 months and younger who are still fascinated with visual stimulants and aren't so grabby.Instead of this Wimmer mobile, I would recommend a toy that is both visually AND physically stimulating such as theLamaze Freddie the Fireflywhich is about the same price, can also attach to most anything, and has better durability. Lamaze makes a whole line of such toys which will last through multiple stages of your baby's development.",english,3.0,neutral,baby
baby_0728_rev_494,Perfect for small spaces- Not a lot of space in side compartments - would rather have 3 spaces for diapers but perfect for my needs.,english,4.0,positive,baby
baby_0729_rev_4143,"I contacted the manufacturer about the ink coming off their placemats. They said they know there are a lot of those complaints, and they don't believe any of them. Apparently all of their customers seeing the same exact problem are wrong. And they won't answer any questions about what sort of ink they're using and whether it's safe for kids to eat, even though they keep hearing from customers that the ink rubs off on food.",english,1.0,negative,baby
baby_0730_rev_3669,"My daughter is now 3 months old and because I speak so highly of this luv u zoo activity gym, I finally decided to write a review. Our daughter started really paying attention to this at about 3 weeks old. The difference in this gym and other ones is that this has different settings. It can do flashing lights and music or spinning mobile and music. Our daughter still only likes the flashing lights with music. The lights catch her attention. She lays under it for an hour or so at a time. I clip extra toys to it and she LOVES it. She smiles as soon as I put her under it now. This really helped get a few extra minutes to clean the house, etc., especially when she was only a few weeks old. I think this is a definite must have. If you are going to invest in a gym, why get one that cost almost the same and has no lights on it. This one is the way to go!",english,5.0,positive,baby
baby_0731_rev_6380,"I didn't like it, it's not really practical. You can collect a little (almost tiny) amount of milk, it's not a big deal. Maybe it's work in the firsts weeks but now, two months breastfeeding my baby is not the best choice. I regret buying it.",english,2.0,negative,baby
